order_id,order_date,customer_id,product,category,region,channel,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit,margin_pct,order_month
ORD100173,2025-06-24,CUST1214,Monitor 27,Electronics,Center,Wholesale,4,1217.79,711.92,0,4871.16,0.0,4871.16,2847.68,2023.48,41.54,2025-06
ORD100174,2025-07-21,CUST1478,Laptop Air 13,Electronics,North,Online,3,812.59,472.25,0,2437.77,0.0,2437.77,1416.75,1021.02,41.88,2025-07
ORD100175,2025-06-09,CUST1075,Standing Desk,Furniture,Islands,Online,1,548.99,414.03,15,548.99,82.35,466.64,414.03,52.61,11.27,2025-06
ORD100176,2025-02-09,CUST1257,Office Chair,Furniture,Islands,Retail,1,596.88,384.23,0,596.88,0.0,596.88,384.23,212.65,35.63,2025-02
ORD100177,2025-10-27,CUST1171,Monitor 27,Electronics,North,Retail,1,487.37,369.15,10,487.37,48.74,438.63,369.15,69.48,15.84,2025-10
ORD100178,2025-04-04,CUST1315,Laptop Pro 14,Electronics,Islands,Retail,4,106.99,64.61,0,427.96,0.0,427.96,258.44,169.52,39.61,2025-04
ORD100179,2025-03-09,CUST1056,Wireless Headphones,Electronics,Center,Online,1,253.02,154.24,5,253.02,12.65,240.37,154.24,86.13,35.83,2025-03
ORD100180,2025-05-26,CUST1305,Notebook Pack,Stationery,Center,Retail,1,23.04,14.07,0,23.04,0.0,23.04,14.07,8.97,38.93,2025-05
ORD100181,2024-09-03,CUST1292,Standing Desk,Furniture,Islands,Online,1,410.88,279.76,0,410.88,0.0,410.88,279.76,131.12,31.91,2024-09
ORD100182,2025-06-03,CUST1283,Laptop Pro 14,Electronics,North,Online,2,747.59,529.98,20,1495.18,299.04,1196.14,1059.96,136.18,11.39,2025-06
ORD100183,2024-03-10,CUST1176,Smartphone X,Electronics,North,Online,3,972.12,722.16,10,2916.36,291.64,2624.72,2166.48,458.24,17.46,2024-03
ORD100184,2025-07-13,CUST1173,Water Bottle,Accessories,Center,Retail,1,95.71,63.76,10,95.71,9.57,86.14,63.76,22.38,25.98,2025-07
ORD100185,2024-03-05,CUST1366,Desk Lamp,Furniture,North,Online,1,144.91,108.36,15,144.91,21.74,123.17,108.36,14.81,12.03,2024-03
ORD100186,2025-02-11,CUST1417,Notebook Pack,Stationery,South,Online,2,6.28,4.47,0,12.56,0.0,12.56,8.94,3.62,28.82,2025-02
ORD100187,2025-11-02,CUST1169,Wireless Headphones,Electronics,South,Online,1,602.59,465.42,10,602.59,60.26,542.33,465.42,76.91,14.18,2025-11
ORD100188,2024-07-10,CUST1254,Backpack,Accessories,South,Online,2,111.67,75.92,10,223.34,22.33,201.01,151.84,49.17,24.46,2024-07
ORD100189,2025-09-08,CUST1421,Monitor 27,Electronics,North,Retail,2,536.12,305.6,10,1072.24,107.22,965.02,611.2,353.82,36.66,2025-09
ORD100190,2025-03-12,CUST1085,Backpack,Accessories,Center,Online,2,59.18,43.3,15,118.36,17.75,100.61,86.6,14.01,13.92,2025-03
ORD100191,2025-10-16,CUST1405,Laptop Pro 14,Electronics,South,Wholesale,1,985.27,631.39,10,985.27,98.53,886.74,631.39,255.35,28.8,2025-10
ORD100192,2024-05-26,CUST1434,Pen Set,Stationery,Center,Online,3,20.34,11.83,0,61.02,0.0,61.02,35.49,25.53,41.84,2024-05
ORD100193,2025-08-03,CUST1016,Pen Set,Stationery,North,Online,1,20.75,13.34,0,20.75,0.0,20.75,13.34,7.41,35.71,2025-08
ORD100194,2025-01-10,CUST1203,Office Chair,Furniture,Center,Online,3,172.28,99.64,10,516.84,51.68,465.16,298.92,166.24,35.74,2025-01
ORD100195,2025-07-29,CUST1060,Wireless Headphones,Electronics,South,Wholesale,3,1079.73,651.77,5,3239.19,161.96,3077.23,1955.31,1121.92,36.46,2025-07
ORD100196,2024-07-23,CUST1062,Monitor 27,Electronics,North,Retail,4,721.9,559.23,0,2887.6,0.0,2887.6,2236.92,650.68,22.53,2024-07
ORD100197,2024-11-23,CUST1341,Office Chair,Furniture,North,Retail,3,343.5,213.86,0,1030.5,0.0,1030.5,641.58,388.92,37.74,2024-11
ORD100198,2025-12-18,CUST1326,Monitor 27,Electronics,North,Retail,3,802.43,465.68,0,2407.29,0.0,2407.29,1397.04,1010.25,41.97,2025-12
ORD100199,2024-01-27,CUST1184,Notebook Pack,Stationery,South,Online,2,21.36,17.0,0,42.72,0.0,42.72,34.0,8.72,20.41,2024-01
ORD100200,2025-02-11,CUST1367,Backpack,Accessories,North,Online,2,55.19,36.0,5,110.38,5.52,104.86,72.0,32.86,31.34,2025-02
ORD100201,2024-03-16,CUST1230,Desk Lamp,Furniture,Center,Online,3,226.37,174.19,10,679.11,67.91,611.2,522.57,88.63,14.5,2024-03
ORD100202,2024-05-12,CUST1221,Notebook Pack,Stationery,North,Online,4,6.94,4.03,0,27.76,0.0,27.76,16.12,11.64,41.93,2024-05
ORD100203,2025-12-27,CUST1115,Office Chair,Furniture,North,Wholesale,5,325.77,202.31,0,1628.85,0.0,1628.85,1011.55,617.3,37.9,2025-12
ORD100204,2024-10-08,CUST1064,Water Bottle,Accessories,Islands,Online,1,68.68,46.4,0,68.68,0.0,68.68,46.4,22.28,32.44,2024-10
ORD100205,2025-11-05,CUST1319,Backpack,Accessories,South,Online,4,47.14,36.82,0,188.56,0.0,188.56,147.28,41.28,21.89,2025-11
ORD100206,2025-10-18,CUST1394,Pen Set,Stationery,North,Wholesale,1,12.38,8.58,5,12.38,0.62,11.76,8.58,3.18,27.05,2025-10
ORD100207,2025-07-12,CUST1148,Water Bottle,Accessories,North,Online,5,63.12,47.41,10,315.6,31.56,284.04,237.05,46.99,16.54,2025-07
ORD100208,2024-03-02,CUST1080,Desk Lamp,Furniture,South,Online,2,294.73,187.17,0,589.46,0.0,589.46,374.34,215.12,36.49,2024-03
ORD100209,2024-12-19,CUST1499,Standing Desk,Furniture,Center,Online,1,241.21,166.53,0,241.21,0.0,241.21,166.53,74.68,30.96,2024-12
ORD100210,2024-09-10,CUST1072,Laptop Air 13,Electronics,Islands,Wholesale,1,1422.45,1089.65,0,1422.45,0.0,1422.45,1089.65,332.8,23.4,2024-09
ORD100211,2024-12-01,CUST1478,Pen Set,Stationery,Center,Wholesale,3,11.64,6.87,20,34.92,6.98,27.94,20.61,7.33,26.22,2024-12
ORD100212,2025-05-24,CUST1011,Laptop Air 13,Electronics,Center,Online,5,797.73,631.54,0,3988.65,0.0,3988.65,3157.7,830.95,20.83,2025-05
ORD100213,2025-05-21,CUST1305,Water Bottle,Accessories,North,Online,3,41.43,22.87,0,124.29,0.0,124.29,68.61,55.68,44.8,2025-05
ORD100214,2025-01-09,CUST1391,Standing Desk,Furniture,Center,Online,2,258.33,178.91,0,516.66,0.0,516.66,357.82,158.84,30.74,2025-01
ORD100215,2025-05-31,CUST1230,Notebook Pack,Stationery,Islands,Online,1,39.62,28.53,0,39.62,0.0,39.62,28.53,11.09,27.99,2025-05
ORD100216,2024-12-13,CUST1285,Office Chair,Furniture,North,Online,3,143.46,97.16,5,430.38,21.52,408.86,291.48,117.38,28.71,2024-12
ORD100217,2024-12-07,CUST1411,Desk Lamp,Furniture,Islands,Online,2,114.9,88.85,0,229.8,0.0,229.8,177.7,52.1,22.67,2024-12
ORD100218,2025-02-06,CUST1315,Backpack,Accessories,Center,Retail,4,75.31,50.97,5,301.24,15.06,286.18,203.88,82.3,28.76,2025-02
ORD100219,2025-05-01,CUST1417,Laptop Pro 14,Electronics,South,Retail,2,1036.81,824.24,5,2073.62,103.68,1969.94,1648.48,321.46,16.32,2025-05
ORD100220,2025-12-05,CUST1322,Laptop Pro 14,Electronics,Center,Online,2,457.05,326.29,20,914.1,182.82,731.28,652.58,78.7,10.76,2025-12
ORD100221,2024-02-22,CUST1298,Desk Lamp,Furniture,North,Retail,1,388.54,273.9,15,388.54,58.28,330.26,273.9,56.36,17.07,2024-02
ORD100222,2024-02-02,CUST1293,Backpack,Accessories,South,Online,1,12.08,7.59,0,12.08,0.0,12.08,7.59,4.49,37.17,2024-02
ORD100223,2025-09-18,CUST1471,Desk Lamp,Furniture,North,Online,4,449.43,254.18,0,1797.72,0.0,1797.72,1016.72,781.0,43.44,2025-09
ORD100224,2025-11-09,CUST1244,Notebook Pack,Stationery,Center,Retail,2,38.48,25.59,5,76.96,3.85,73.11,51.18,21.93,30.0,2025-11
ORD100225,2025-11-28,CUST1329,Backpack,Accessories,North,Wholesale,1,63.26,49.93,0,63.26,0.0,63.26,49.93,13.33,21.07,2025-11
ORD100226,2024-10-31,CUST1394,Wireless Headphones,Electronics,Center,Wholesale,3,1060.14,712.68,5,3180.42,159.02,3021.4,2138.04,883.36,29.24,2024-10
ORD100227,2024-10-07,CUST1147,Laptop Air 13,Electronics,North,Retail,2,851.33,658.88,0,1702.66,0.0,1702.66,1317.76,384.9,22.61,2024-10
ORD100228,2024-05-29,CUST1148,Laptop Pro 14,Electronics,North,Online,1,1094.08,696.48,0,1094.08,0.0,1094.08,696.48,397.6,36.34,2024-05
ORD100229,2024-07-25,CUST1423,Notebook Pack,Stationery,South,Online,1,24.67,15.24,0,24.67,0.0,24.67,15.24,9.43,38.22,2024-07
ORD100230,2024-02-21,CUST1342,Notebook Pack,Stationery,Center,Retail,1,13.15,7.56,0,13.15,0.0,13.15,7.56,5.59,42.51,2024-02
ORD100231,2024-05-20,CUST1002,Notebook Pack,Stationery,Center,Retail,5,10.53,7.51,15,52.65,7.9,44.75,37.55,7.2,16.09,2024-05
ORD100232,2024-10-21,CUST1164,Wireless Headphones,Electronics,Center,Retail,3,1369.27,783.72,5,4107.81,205.39,3902.42,2351.16,1551.26,39.75,2024-10
ORD100233,2024-02-08,CUST1467,Monitor 27,Electronics,South,Retail,2,1269.4,994.55,0,2538.8,0.0,2538.8,1989.1,549.7,21.65,2024-02
ORD100234,2024-07-09,CUST1479,Backpack,Accessories,Center,Online,5,111.86,86.04,0,559.3,0.0,559.3,430.2,129.1,23.08,2024-07
ORD100235,2024-12-09,CUST1145,Desk Lamp,Furniture,South,Online,5,339.68,228.77,15,1698.4,254.76,1443.64,1143.85,299.79,20.77,2024-12
ORD100236,2024-07-16,CUST1414,Laptop Air 13,Electronics,North,Online,1,1118.19,796.23,10,1118.19,111.82,1006.37,796.23,210.14,20.88,2024-07
ORD100237,2024-10-29,CUST1290,Water Bottle,Accessories,South,Online,3,29.3,22.39,15,87.9,13.19,74.72,67.17,7.55,10.1,2024-10
ORD100238,2024-03-29,CUST1205,Water Bottle,Accessories,North,Online,1,117.99,78.98,15,117.99,17.7,100.29,78.98,21.31,21.25,2024-03
ORD100239,2025-04-02,CUST1385,Wireless Headphones,Electronics,South,Retail,5,508.76,371.76,0,2543.8,0.0,2543.8,1858.8,685.0,26.93,2025-04
ORD100240,2024-03-04,CUST1341,Laptop Air 13,Electronics,South,Retail,2,306.8,221.36,15,613.6,92.04,521.56,442.72,78.84,15.12,2024-03
ORD100241,2025-12-07,CUST1060,Water Bottle,Accessories,North,Online,4,42.45,29.87,0,169.8,0.0,169.8,119.48,50.32,29.63,2025-12
ORD100242,2025-09-12,CUST1191,Standing Desk,Furniture,South,Retail,3,550.29,406.85,10,1650.87,165.09,1485.78,1220.55,265.23,17.85,2025-09
ORD100243,2025-11-27,CUST1386,Pen Set,Stationery,North,Retail,4,7.87,5.21,10,31.48,3.15,28.33,20.84,7.49,26.44,2025-11
ORD100244,2024-03-04,CUST1424,Notebook Pack,Stationery,South,Online,4,12.08,8.26,0,48.32,0.0,48.32,33.04,15.28,31.62,2024-03
ORD100245,2025-11-27,CUST1105,Backpack,Accessories,Center,Online,2,20.0,13.55,10,40.0,4.0,36.0,27.1,8.9,24.72,2025-11
ORD100246,2025-04-12,CUST1288,Laptop Pro 14,Electronics,North,Online,2,1035.33,649.2,0,2070.66,0.0,2070.66,1298.4,772.26,37.3,2025-04
ORD100247,2024-08-11,CUST1296,Laptop Air 13,Electronics,Islands,Online,1,569.23,322.15,20,569.23,113.85,455.38,322.15,133.23,29.26,2024-08
ORD100248,2025-04-28,CUST1016,Wireless Headphones,Electronics,Center,Online,2,1171.94,868.94,20,2343.88,468.78,1875.1,1737.88,137.22,7.32,2025-04
ORD100249,2025-01-26,CUST1229,Standing Desk,Furniture,South,Online,2,419.16,299.89,5,838.32,41.92,796.4,599.78,196.62,24.69,2025-01
ORD100250,2024-07-01,CUST1275,Standing Desk,Furniture,North,Online,2,444.88,269.45,0,889.76,0.0,889.76,538.9,350.86,39.43,2024-07
ORD100251,2025-11-20,CUST1368,Notebook Pack,Stationery,North,Online,2,18.27,11.1,5,36.54,1.83,34.71,22.2,12.51,36.05,2025-11
ORD100252,2024-04-25,CUST1016,Water Bottle,Accessories,North,Online,2,94.27,72.68,0,188.54,0.0,188.54,145.36,43.18,22.9,2024-04
ORD100253,2024-02-04,CUST1228,Pen Set,Stationery,Center,Online,3,35.53,21.72,0,106.59,0.0,106.59,65.16,41.43,38.87,2024-02
ORD100254,2024-02-27,CUST1071,Notebook Pack,Stationery,Center,Retail,5,13.2,10.28,5,66.0,3.3,62.7,51.4,11.3,18.02,2024-02
ORD100255,2024-11-24,CUST1121,Wireless Headphones,Electronics,North,Retail,4,1479.69,1006.65,0,5918.76,0.0,5918.76,4026.6,1892.16,31.97,2024-11
ORD100256,2025-08-28,CUST1450,Backpack,Accessories,Islands,Wholesale,4,78.86,51.8,5,315.44,15.77,299.67,207.2,92.47,30.86,2025-08
ORD100257,2025-11-18,CUST1195,Notebook Pack,Stationery,South,Online,1,19.57,11.49,0,19.57,0.0,19.57,11.49,8.08,41.29,2025-11
ORD100258,2024-08-18,CUST1153,Backpack,Accessories,Center,Online,1,60.93,34.39,0,60.93,0.0,60.93,34.39,26.54,43.56,2024-08
ORD100259,2025-02-01,CUST1124,Wireless Headphones,Electronics,North,Retail,1,998.32,779.25,15,998.32,149.75,848.57,779.25,69.32,8.17,2025-02
ORD100260,2024-07-14,CUST1026,Wireless Headphones,Electronics,South,Retail,2,939.06,525.77,0,1878.12,0.0,1878.12,1051.54,826.58,44.01,2024-07
ORD100261,2025-11-18,CUST1286,Smartphone X,Electronics,North,Wholesale,2,1314.65,832.49,20,2629.3,525.86,2103.44,1664.98,438.46,20.84,2025-11
ORD100262,2024-04-30,CUST1382,Desk Lamp,Furniture,North,Online,4,426.51,309.62,0,1706.04,0.0,1706.04,1238.48,467.56,27.41,2024-04
ORD100263,2024-10-16,CUST1194,Desk Lamp,Furniture,Center,Online,2,234.78,144.48,5,469.56,23.48,446.08,288.96,157.12,35.22,2024-10
ORD100264,2025-04-25,CUST1389,Office Chair,Furniture,North,Online,4,241.3,157.69,5,965.2,48.26,916.94,630.76,286.18,31.21,2025-04
ORD100265,2024-09-24,CUST1283,Pen Set,Stationery,Center,Retail,2,19.62,11.54,0,39.24,0.0,39.24,23.08,16.16,41.18,2024-09
ORD100266,2025-05-26,CUST1281,Water Bottle,Accessories,South,Retail,5,47.13,34.92,5,235.65,11.78,223.87,174.6,49.27,22.01,2025-05
ORD100267,2025-04-16,CUST1086,Backpack,Accessories,Islands,Online,3,28.62,20.89,5,85.86,4.29,81.57,62.67,18.9,23.17,2025-04
ORD100268,2025-10-19,CUST1490,Laptop Pro 14,Electronics,North,Online,2,1271.48,722.94,10,2542.96,254.3,2288.66,1445.88,842.78,36.82,2025-10
ORD100269,2024-05-20,CUST1431,Water Bottle,Accessories,Center,Retail,1,87.79,48.49,5,87.79,4.39,83.4,48.49,34.91,41.86,2024-05
ORD100270,2025-11-13,CUST1478,Pen Set,Stationery,Center,Online,4,28.07,15.55,5,112.28,5.61,106.67,62.2,44.47,41.69,2025-11
ORD100271,2024-10-08,CUST1274,Wireless Headphones,Electronics,Islands,Online,1,1234.68,887.13,10,1234.68,123.47,1111.21,887.13,224.08,20.17,2024-10
ORD100272,2024-04-08,CUST1268,Monitor 27,Electronics,South,Online,1,960.09,588.64,0,960.09,0.0,960.09,588.64,371.45,38.69,2024-04
ORD100273,2025-02-19,CUST1235,Pen Set,Stationery,North,Wholesale,1,29.4,18.37,10,29.4,2.94,26.46,18.37,8.09,30.57,2025-02
ORD100274,2025-10-27,CUST1388,Laptop Pro 14,Electronics,North,Online,1,618.55,425.67,0,618.55,0.0,618.55,425.67,192.88,31.18,2025-10
ORD100275,2025-05-26,CUST1432,Standing Desk,Furniture,South,Wholesale,3,218.82,173.82,20,656.46,131.29,525.17,521.46,3.71,0.71,2025-05
ORD100276,2024-08-23,CUST1108,Backpack,Accessories,Islands,Wholesale,4,62.31,35.0,0,249.24,0.0,249.24,140.0,109.24,43.83,2024-08
ORD100277,2025-07-31,CUST1336,Laptop Pro 14,Electronics,North,Retail,1,1287.61,713.23,0,1287.61,0.0,1287.61,713.23,574.38,44.61,2025-07
ORD100278,2025-02-11,CUST1475,Laptop Air 13,Electronics,South,Online,1,880.82,609.24,15,880.82,132.12,748.7,609.24,139.46,18.63,2025-02
ORD100279,2025-01-28,CUST1386,Backpack,Accessories,Islands,Online,1,118.73,86.8,5,118.73,5.94,112.79,86.8,25.99,23.05,2025-01
ORD100280,2025-03-23,CUST1118,Laptop Air 13,Electronics,South,Online,1,1171.99,924.37,0,1171.99,0.0,1171.99,924.37,247.62,21.13,2025-03
ORD100281,2024-10-06,CUST1401,Desk Lamp,Furniture,South,Retail,2,232.81,182.82,0,465.62,0.0,465.62,365.64,99.98,21.47,2024-10
ORD100282,2024-03-28,CUST1395,Pen Set,Stationery,Center,Retail,1,13.63,7.75,0,13.63,0.0,13.63,7.75,5.88,43.14,2024-03
ORD100283,2024-06-06,CUST1378,Standing Desk,Furniture,Center,Online,1,90.73,50.02,0,90.73,0.0,90.73,50.02,40.71,44.87,2024-06
ORD100284,2024-05-15,CUST1044,Monitor 27,Electronics,North,Retail,2,870.92,590.58,0,1741.84,0.0,1741.84,1181.16,560.68,32.19,2024-05
ORD100285,2025-09-03,CUST1306,Office Chair,Furniture,South,Retail,4,37.03,24.2,10,148.12,14.81,133.31,96.8,36.51,27.39,2025-09
ORD100286,2024-09-05,CUST1292,Notebook Pack,Stationery,Center,Online,1,18.33,10.72,0,18.33,0.0,18.33,10.72,7.61,41.52,2024-09
ORD100287,2025-03-21,CUST1141,Standing Desk,Furniture,South,Online,1,476.12,304.85,15,476.12,71.42,404.7,304.85,99.85,24.67,2025-03
ORD100288,2025-09-23,CUST1100,Desk Lamp,Furniture,Center,Retail,1,203.66,160.32,0,203.66,0.0,203.66,160.32,43.34,21.28,2025-09
ORD100289,2024-12-03,CUST1225,Office Chair,Furniture,North,Retail,2,499.42,355.97,5,998.84,49.94,948.9,711.94,236.96,24.97,2024-12
ORD100290,2025-12-12,CUST1102,Desk Lamp,Furniture,South,Online,1,579.81,459.31,0,579.81,0.0,579.81,459.31,120.5,20.78,2025-12
ORD100291,2025-08-12,CUST1400,Smartphone X,Electronics,Islands,Online,1,478.03,356.83,0,478.03,0.0,478.03,356.83,121.2,25.35,2025-08
ORD100292,2025-07-12,CUST1092,Water Bottle,Accessories,North,Retail,3,12.96,9.48,15,38.88,5.83,33.05,28.44,4.61,13.94,2025-07
ORD100293,2025-12-10,CUST1035,Standing Desk,Furniture,North,Online,3,109.33,68.41,0,327.99,0.0,327.99,205.23,122.76,37.43,2025-12
ORD100294,2025-01-21,CUST1037,Desk Lamp,Furniture,Islands,Retail,5,303.16,197.12,5,1515.8,75.79,1440.01,985.6,454.41,31.56,2025-01
ORD100295,2025-07-10,CUST1018,Office Chair,Furniture,North,Online,3,493.01,344.35,15,1479.03,221.85,1257.18,1033.05,224.13,17.83,2025-07
ORD100296,2025-11-11,CUST1181,Monitor 27,Electronics,Center,Retail,3,142.9,113.73,10,428.7,42.87,385.83,341.19,44.64,11.57,2025-11
ORD100297,2025-03-16,CUST1054,Laptop Pro 14,Electronics,South,Online,1,395.24,291.18,5,395.24,19.76,375.48,291.18,84.3,22.45,2025-03
ORD100298,2025-01-18,CUST1200,Desk Lamp,Furniture,North,Online,3,365.5,246.76,0,1096.5,0.0,1096.5,740.28,356.22,32.49,2025-01
ORD100299,2025-03-01,CUST1471,Laptop Air 13,Electronics,Center,Online,1,1415.76,828.81,0,1415.76,0.0,1415.76,828.81,586.95,41.46,2025-03
ORD100300,2025-05-09,CUST1178,Desk Lamp,Furniture,North,Retail,1,441.54,292.79,0,441.54,0.0,441.54,292.79,148.75,33.69,2025-05
ORD100301,2024-01-24,CUST1434,Office Chair,Furniture,North,Online,3,415.97,245.88,20,1247.91,249.58,998.33,737.64,260.69,26.11,2024-01
ORD100302,2024-06-12,CUST1169,Notebook Pack,Stationery,North,Retail,2,21.17,15.87,5,42.34,2.12,40.22,31.74,8.48,21.09,2024-06
ORD100303,2025-02-09,CUST1014,Backpack,Accessories,South,Online,3,31.71,22.14,0,95.13,0.0,95.13,66.42,28.71,30.18,2025-02
ORD100304,2025-12-21,CUST1414,Laptop Air 13,Electronics,North,Online,2,1215.29,831.53,0,2430.58,0.0,2430.58,1663.06,767.52,31.58,2025-12
ORD100305,2025-11-17,CUST1441,Desk Lamp,Furniture,Center,Online,2,394.29,275.7,5,788.58,39.43,749.15,551.4,197.75,26.4,2025-11
ORD100306,2025-04-13,CUST1316,Monitor 27,Electronics,North,Online,4,1082.5,675.87,5,4330.0,216.5,4113.5,2703.48,1410.02,34.28,2025-04
ORD100307,2024-04-30,CUST1122,Wireless Headphones,Electronics,Center,Retail,1,610.09,357.11,0,610.09,0.0,610.09,357.11,252.98,41.47,2024-04
ORD100308,2025-03-09,CUST1095,Desk Lamp,Furniture,Center,Online,3,425.26,302.49,20,1275.78,255.16,1020.62,907.47,113.15,11.09,2025-03
ORD100309,2024-05-23,CUST1095,Office Chair,Furniture,Center,Online,4,383.06,293.57,20,1532.24,306.45,1225.79,1174.28,51.51,4.2,2024-05
ORD100310,2025-01-28,CUST1493,Notebook Pack,Stationery,South,Online,2,22.32,16.1,0,44.64,0.0,44.64,32.2,12.44,27.87,2025-01
ORD100311,2024-03-25,CUST1289,Laptop Pro 14,Electronics,North,Retail,3,393.15,219.45,0,1179.45,0.0,1179.45,658.35,521.1,44.18,2024-03
ORD100312,2025-08-02,CUST1380,Desk Lamp,Furniture,South,Online,2,94.53,54.69,10,189.06,18.91,170.15,109.38,60.77,35.72,2025-08
ORD100313,2024-02-12,CUST1389,Backpack,Accessories,South,Online,2,34.04,22.34,10,68.08,6.81,61.27,44.68,16.59,27.08,2024-02
ORD100314,2024-02-03,CUST1230,Wireless Headphones,Electronics,South,Online,1,1239.75,817.95,20,1239.75,247.95,991.8,817.95,173.85,17.53,2024-02
ORD100315,2025-08-25,CUST1352,Office Chair,Furniture,South,Retail,4,377.85,248.26,5,1511.4,75.57,1435.83,993.04,442.79,30.84,2025-08
ORD100316,2024-03-01,CUST1291,Office Chair,Furniture,North,Retail,2,370.21,219.2,20,740.42,148.08,592.34,438.4,153.94,25.99,2024-03
ORD100317,2025-06-10,CUST1460,Water Bottle,Accessories,North,Online,4,24.91,18.37,0,99.64,0.0,99.64,73.48,26.16,26.25,2025-06
ORD100318,2025-11-02,CUST1064,Backpack,Accessories,South,Retail,4,37.46,27.27,10,149.84,14.98,134.86,109.08,25.78,19.11,2025-11
ORD100319,2025-05-16,CUST1072,Pen Set,Stationery,South,Retail,3,26.97,17.36,0,80.91,0.0,80.91,52.08,28.83,35.63,2025-05
ORD100320,2025-02-16,CUST1263,Backpack,Accessories,North,Online,1,113.0,72.58,20,113.0,22.6,90.4,72.58,17.82,19.71,2025-02
ORD100321,2024-04-05,CUST1374,Desk Lamp,Furniture,Center,Wholesale,3,427.45,325.94,10,1282.35,128.23,1154.12,977.82,176.3,15.28,2024-04
ORD100322,2024-08-04,CUST1253,Wireless Headphones,Electronics,South,Retail,1,482.7,331.53,0,482.7,0.0,482.7,331.53,151.17,31.32,2024-08
ORD100323,2025-11-29,CUST1390,Laptop Pro 14,Electronics,Islands,Online,1,969.17,735.77,0,969.17,0.0,969.17,735.77,233.4,24.08,2025-11
ORD100324,2025-04-12,CUST1000,Standing Desk,Furniture,North,Wholesale,1,422.5,246.31,5,422.5,21.12,401.38,246.31,155.06,38.63,2025-04
ORD100325,2024-10-07,CUST1047,Water Bottle,Accessories,North,Retail,2,19.07,13.66,5,38.14,1.91,36.23,27.32,8.91,24.6,2024-10
ORD100326,2025-12-17,CUST1386,Smartphone X,Electronics,North,Retail,2,209.5,120.21,0,419.0,0.0,419.0,240.42,178.58,42.62,2025-12
ORD100327,2025-06-15,CUST1348,Desk Lamp,Furniture,Center,Online,1,426.49,321.69,20,426.49,85.3,341.19,321.69,19.5,5.72,2025-06
ORD100328,2024-03-13,CUST1117,Standing Desk,Furniture,North,Online,1,489.4,281.8,0,489.4,0.0,489.4,281.8,207.6,42.42,2024-03
ORD100329,2024-05-16,CUST1328,Water Bottle,Accessories,Center,Retail,1,68.36,37.74,10,68.36,6.84,61.52,37.74,23.78,38.66,2024-05
ORD100330,2025-10-05,CUST1383,Monitor 27,Electronics,South,Online,4,954.83,630.76,0,3819.32,0.0,3819.32,2523.04,1296.28,33.94,2025-10
ORD100331,2024-05-06,CUST1301,Backpack,Accessories,North,Online,2,115.96,72.9,0,231.92,0.0,231.92,145.8,86.12,37.13,2024-05
ORD100332,2025-07-20,CUST1307,Pen Set,Stationery,South,Wholesale,3,14.97,11.76,0,44.91,0.0,44.91,35.28,9.63,21.44,2025-07
ORD100333,2024-07-29,CUST1265,Pen Set,Stationery,South,Wholesale,2,31.17,19.45,0,62.34,0.0,62.34,38.9,23.44,37.6,2024-07
ORD100334,2025-05-21,CUST1197,Laptop Air 13,Electronics,North,Online,1,986.08,559.85,15,986.08,147.91,838.17,559.85,278.32,33.21,2025-05
ORD100335,2024-11-20,CUST1067,Standing Desk,Furniture,South,Wholesale,4,353.98,227.03,10,1415.92,141.59,1274.33,908.12,366.21,28.74,2024-11
ORD100336,2024-03-15,CUST1008,Pen Set,Stationery,South,Online,1,14.18,7.94,0,14.18,0.0,14.18,7.94,6.24,44.01,2024-03
ORD100337,2025-10-05,CUST1364,Notebook Pack,Stationery,Center,Online,3,19.83,12.9,5,59.49,2.97,56.52,38.7,17.82,31.52,2025-10
ORD100338,2024-03-26,CUST1158,Laptop Air 13,Electronics,Center,Retail,2,368.54,277.15,5,737.08,36.85,700.23,554.3,145.93,20.84,2024-03
ORD100339,2025-10-27,CUST1348,Water Bottle,Accessories,North,Online,1,86.85,63.62,15,86.85,13.03,73.82,63.62,10.2,13.82,2025-10
ORD100340,2025-03-20,CUST1059,Desk Lamp,Furniture,North,Online,3,61.37,43.97,10,184.11,18.41,165.7,131.91,33.79,20.39,2025-03
ORD100341,2024-05-20,CUST1359,Laptop Pro 14,Electronics,South,Online,1,1433.28,975.71,10,1433.28,143.33,1289.95,975.71,314.24,24.36,2024-05
